Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,dew_point_approx,humid_x_precip_raw,Temperature_normalized,Humidity_normalized,Wind_Speed_normalized,Precipitation_pct_normalized,Atmospheric_Pressure_normalized,UV_Index_normalized,Visibility_km_normalized,dew_point_approx_normalized,humid_x_precip_raw_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,label_str,label_idx,split
27.0,99,8.0,87.0,overcast,1000.2,2,Autumn,2.0,mountain,Rainy,26.8,8613.0,0.3880597014925373,0.9875,0.16494845360824742,0.87,0.5013405497506829,0.14285714285714285,0.1,0.43679775280898875,0.8613,1,0,0,0,0,0,1,overcast,2,train
-9.0,62,8.0,63.0,overcast,983.09,0,Winter,3.0,mountain,Snowy,-16.6,3906.0,0.11940298507462686,0.525,0.16494845360824742,0.63,0.4584680147335188,0.0,0.15,0.13202247191011232,0.3906,0,0,0,1,0,0,1,overcast,2,train
43.0,86,43.0,87.0,overcast,991.56,8,Winter,1.5,inland,Rainy,40.2,7482.0,0.5074626865671642,0.825,0.8865979381443299,0.87,0.4796912977022725,0.5714285714285714,0.075,0.5308988764044943,0.7482,0,0,0,1,0,1,0,overcast,2,train
-7.0,99,1.0,51.0,overcast,991.85,0,Winter,3.0,mountain,Snowy,-7.2,5049.0,0.13432835820895522,0.9875,0.020618556701030927,0.51,0.4804179508381568,0.0,0.15,0.19803370786516852,0.5049,0,0,0,1,0,0,1,overcast,2,train
-3.0,61,11.5,82.0,partly cloudy,999.56,0,Winter,3.5,mountain,Snowy,-10.8,5002.0,0.16417910447761194,0.5125,0.23711340206185566,0.82,0.4997369014508004,0.0,0.175,0.17275280898876402,0.5002,0,0,0,1,0,0,1,partly cloudy,3,train
-7.0,92,7.0,85.0,overcast,984.28,1,Winter,1.5,inland,Snowy,-8.6,7820.0,0.13432835820895522,0.9,0.14432989690721648,0.85,0.46144979829111216,0.07142857142857142,0.075,0.1882022471910112,0.782,0,0,0,1,0,1,0,overcast,2,train
13.0,93,8.0,64.0,partly cloudy,990.97,0,Spring,1.5,inland,Rainy,11.6,5952.0,0.2835820895522388,0.9125,0.16494845360824742,0.64,0.47821293442581875,0.0,0.075,0.3300561797752809,0.5952,0,1,0,0,0,1,0,partly cloudy,3,train
22.0,63,14.5,93.0,overcast,997.29,0,Spring,3.0,mountain,Rainy,14.6,5859.0,0.35074626865671643,0.5375,0.29896907216494845,0.93,0.49404896138715565,0.0,0.15,0.35112359550561795,0.5859,0,1,0,0,0,0,1,overcast,2,train
24.0,62,7.0,40.0,overcast,1009.39,1,Spring,8.5,inland,Cloudy,16.4,2480.0,0.3656716417910448,0.525,0.14432989690721648,0.4,0.5243679370568042,0.07142857142857142,0.425,0.3637640449438202,0.248,0,1,0,0,0,1,0,overcast,2,test
47.0,99,2.0,75.0,partly cloudy,1021.02,7,Autumn,4.0,inland,Sunny,46.8,7425.0,0.5373134328358209,0.9875,0.041237113402061855,0.75,0.5535092335062266,0.5,0.2,0.5772471910112359,0.7425,1,0,0,0,0,1,0,partly cloudy,3,train
-11.0,69,14.0,52.0,cloudy,1094.52,4,Winter,9.0,coastal,Snowy,-17.2,3588.0,0.1044776119402985,0.6125,0.28865979381443296,0.52,0.7376782179458267,0.2857142857142857,0.45,0.12780898876404492,0.3588,0,0,0,1,1,0,0,cloudy,1,test
21.0,67,17.5,77.0,partly cloudy,1005.65,3,Autumn,3.5,inland,Rainy,14.4,5159.0,0.34328358208955223,0.5875,0.36082474226804123,0.77,0.5149966173043673,0.21428571428571427,0.175,0.3497191011235955,0.5159,1,0,0,0,0,1,0,partly cloudy,3,train
30.0,58,2.0,35.0,cloudy,1180.39,11,Autumn,2.0,mountain,Snowy,21.6,2030.0,0.41044776119402987,0.475,0.041237113402061855,0.35,0.9528427171815883,0.7857142857142857,0.1,0.4002808988764045,0.203,1,0,0,0,0,0,1,cloudy,1,train
21.0,58,4.0,36.0,overcast,1014.12,2,Summer,8.5,mountain,Cloudy,12.6,2088.0,0.34328358208955223,0.475,0.08247422680412371,0.36,0.5362199002731213,0.14285714285714285,0.425,0.33707865168539325,0.2088,0,0,1,0,0,0,1,overcast,2,train
23.0,75,14.5,74.0,overcast,1013.33,3,Winter,1.5,coastal,Rainy,18.0,5550.0,0.3582089552238806,0.6875,0.29896907216494845,0.74,0.5342403969029542,0.21428571428571427,0.075,0.375,0.555,0,0,0,1,1,0,0,overcast,2,val
28.0,96,15.5,71.0,partly cloudy,1008.96,2,Winter,1.0,coastal,Rainy,27.2,6816.0,0.39552238805970147,0.95,0.31958762886597936,0.71,0.5232904858553209,0.14285714285714285,0.05,0.43960674157303364,0.6816,0,0,0,1,1,0,0,partly cloudy,3,train
47.0,77,2.5,81.0,clear,1026.25,0,Winter,11.0,mountain,Sunny,42.4,6237.0,0.5373134328358209,0.7125,0.05154639175257732,0.81,0.5666140469568267,0.0,0.55,0.5463483146067415,0.6237,0,0,0,1,0,0,1,clear,0,train
41.0,83,1.5,88.0,clear,1015.85,4,Summer,3.0,inland,Sunny,37.6,7304.0,0.4925373134328358,0.7875,0.030927835051546393,0.88,0.5405547620837405,0.2857142857142857,0.15,0.5126404494382022,0.7304,0,0,1,0,0,1,0,clear,0,val
4.0,79,10.0,57.0,overcast,992.88,0,Winter,1.5,inland,Snowy,-0.20000000000000018,4503.0,0.21641791044776118,0.7375,0.20618556701030927,0.57,0.48299882232077973,0.0,0.075,0.24719101123595502,0.4503,0,0,0,1,0,1,0,overcast,2,train
34.0,63,7.0,77.0,overcast,997.25,1,Spring,3.5,inland,Rainy,26.6,4851.0,0.44029850746268656,0.5375,0.14432989690721648,0.77,0.4939487333684131,0.07142857142857142,0.175,0.4353932584269663,0.4851,0,1,0,0,0,1,0,overcast,2,test
10.0,94,14.0,62.0,overcast,996.24,3,Summer,4.0,inland,Rainy,8.8,5828.0,0.26119402985074625,0.925,0.28865979381443296,0.62,0.49141797589516145,0.21428571428571427,0.2,0.3103932584269663,0.5828,0,0,1,0,0,1,0,overcast,2,train
33.0,22,8.5,15.0,clear,1020.11,11,Summer,6.0,inland,Sunny,17.4,330.0,0.43283582089552236,0.025,0.17525773195876287,0.15,0.5512290460798316,0.7857142857142857,0.3,0.37078651685393255,0.033,0,0,1,0,0,1,0,clear,0,train
47.0,100,11.0,96.0,partly cloudy,1006.42,0,Autumn,9.0,mountain,Cloudy,47.0,9600.0,0.5373134328358209,1.0,0.2268041237113402,0.96,0.5169260066651631,0.0,0.45,0.5786516853932584,0.96,1,0,0,0,0,0,1,partly cloudy,3,val
34.0,86,11.0,90.0,overcast,1014.39,0,Winter,4.0,coastal,Rainy,31.2,7740.0,0.44029850746268656,0.825,0.2268041237113402,0.9,0.536896439399634,0.0,0.2,0.4676966292134831,0.774,0,0,0,1,1,0,0,overcast,2,train
3.0,81,7.0,76.0,overcast,995.79,1,Winter,2.5,inland,Snowy,-0.7999999999999998,6156.0,0.208955223880597,0.7625,0.14432989690721648,0.76,0.4902904106843067,0.07142857142857142,0.125,0.24297752808988765,0.6156,0,0,0,1,0,1,0,overcast,2,train
35.0,29,0.0,3.0,clear,1021.91,7,Winter,9.5,inland,Sunny,20.8,87.0,0.44776119402985076,0.1125,0.0,0.03,0.5557393069232502,0.5,0.475,0.3946629213483146,0.0087,0,0,0,1,0,1,0,clear,0,train
23.0,55,13.0,40.0,partly cloudy,1000.59,2,Winter,7.0,coastal,Cloudy,14.0,2200.0,0.3582089552238806,0.4375,0.26804123711340205,0.4,0.5023177729334236,0.14285714285714285,0.35,0.34691011235955055,0.22,0,0,0,1,1,0,0,partly cloudy,3,train
-13.0,82,5.0,100.0,partly cloudy,987.16,14,Winter,1.5,inland,Snowy,-16.6,8200.0,0.08955223880597014,0.775,0.10309278350515463,1.0,0.4686662156405822,1.0,0.075,0.13202247191011232,0.82,0,0,0,1,0,1,0,partly cloudy,3,train
-2.0,67,5.0,55.0,overcast,981.36,1,Winter,2.0,mountain,Snowy,-8.6,3685.0,0.17164179104477612,0.5875,0.10309278350515463,0.55,0.4541331529228996,0.07142857142857142,0.1,0.1882022471910112,0.3685,0,0,0,1,0,0,1,overcast,2,val
-4.0,80,8.0,84.0,overcast,990.41,0,Winter,3.5,mountain,Snowy,-8.0,6720.0,0.15671641791044777,0.75,0.16494845360824742,0.84,0.47680974216342165,0.0,0.175,0.19241573033707862,0.672,0,0,0,1,0,0,1,overcast,2,train
10.0,49,2.5,63.0,partly cloudy,1090.76,5,Autumn,11.5,coastal,Sunny,-0.1999999999999993,3087.0,0.26119402985074625,0.3625,0.05154639175257732,0.63,0.7282567841840185,0.35714285714285715,0.575,0.24719101123595508,0.3087,1,0,0,0,1,0,0,partly cloudy,3,train
21.0,65,10.0,32.0,partly cloudy,1010.16,2,Summer,7.0,inland,Cloudy,14.0,2080.0,0.34328358208955223,0.5625,0.20618556701030927,0.32,0.5262973264175999,0.14285714285714285,0.35,0.34691011235955055,0.208,0,0,1,0,0,1,0,partly cloudy,3,train
-8.0,84,19.5,89.0,overcast,985.27,1,Winter,3.5,mountain,Snowy,-11.2,7476.0,0.12686567164179105,0.8,0.4020618556701031,0.89,0.46393044175499254,0.07142857142857142,0.175,0.1699438202247191,0.7476,0,0,0,1,0,0,1,overcast,2,train
12.0,72,8.5,92.0,overcast,1017.44,1,Spring,2.5,mountain,Rainy,6.4,6624.0,0.27611940298507465,0.65,0.17525773195876287,0.92,0.5445388258287606,0.07142857142857142,0.125,0.2935393258426966,0.6624,0,1,0,0,0,0,1,overcast,2,train
19.0,88,13.0,79.0,overcast,995.25,1,Spring,4.0,coastal,Rainy,16.6,6952.0,0.3283582089552239,0.85,0.26804123711340205,0.79,0.4889373324312811,0.07142857142857142,0.2,0.3651685393258427,0.6952,0,1,0,0,1,0,0,overcast,2,test
30.0,73,17.5,52.0,overcast,995.78,1,Summer,1.0,mountain,Rainy,24.6,3796.0,0.41044776119402987,0.6625,0.36082474226804123,0.52,0.49026535367962104,0.07142857142857142,0.05,0.42134831460674155,0.3796,0,0,1,0,0,0,1,overcast,2,train
31.0,63,7.5,9.0,clear,1020.02,8,Summer,6.5,mountain,Sunny,23.6,567.0,0.417910447761194,0.5375,0.15463917525773196,0.09,0.5510035330376606,0.5714285714285714,0.325,0.4143258426966292,0.0567,0,0,1,0,0,0,1,clear,0,test
4.0,91,17.5,85.0,overcast,985.71,1,Winter,3.5,mountain,Snowy,2.2,7735.0,0.21641791044776118,0.8875,0.36082474226804123,0.85,0.4650329499611617,0.07142857142857142,0.175,0.2640449438202247,0.7735,0,0,0,1,0,0,1,overcast,2,test
90.0,74,0.0,95.0,clear,1022.11,14,Spring,2.0,coastal,Sunny,84.8,7030.0,0.8582089552238806,0.675,0.0,0.95,0.5562404470169636,1.0,0.1,0.8441011235955055,0.703,0,1,0,0,1,0,0,clear,0,train
22.0,66,2.0,7.0,clear,1010.03,5,Winter,6.5,coastal,Sunny,15.2,462.0,0.35074626865671643,0.575,0.041237113402061855,0.07,0.5259715853566863,0.35714285714285715,0.325,0.35533707865168535,0.0462,0,0,0,1,1,0,0,clear,0,train
24.0,68,0.5,26.0,overcast,1013.91,2,Spring,7.0,inland,Cloudy,17.6,1768.0,0.3656716417910448,0.6,0.010309278350515464,0.26,0.5356937031747223,0.14285714285714285,0.35,0.37219101123595505,0.1768,0,1,0,0,0,1,0,overcast,2,train
31.0,65,7.0,82.0,partly cloudy,995.05,0,Summer,2.0,coastal,Rainy,24.0,5330.0,0.417910447761194,0.5625,0.14432989690721648,0.82,0.4884361923375678,0.0,0.1,0.41713483146067415,0.533,0,0,1,0,1,0,0,partly cloudy,3,val
13.0,92,18.0,70.0,overcast,1008.62,1,Summer,2.0,coastal,Rainy,11.4,6440.0,0.2835820895522388,0.9,0.3711340206185567,0.7,0.5224385476960084,0.07142857142857142,0.1,0.3286516853932584,0.644,0,0,1,0,1,0,0,overcast,2,train
21.0,96,16.0,56.0,partly cloudy,1019.2,2,Summer,2.5,mountain,Rainy,20.2,5376.0,0.34328358208955223,0.95,0.32989690721649484,0.56,0.5489488586534367,0.14285714285714285,0.125,0.39044943820224715,0.5376,0,0,1,0,0,0,1,partly cloudy,3,train
24.0,62,4.0,11.0,partly cloudy,1006.02,4,Spring,9.0,coastal,Cloudy,16.4,682.0,0.3656716417910448,0.525,0.08247422680412371,0.11,0.5159237264777368,0.2857142857142857,0.45,0.3637640449438202,0.0682,0,1,0,0,1,0,0,partly cloudy,3,train
42.0,44,6.5,16.0,clear,1010.62,10,Winter,6.5,inland,Sunny,30.8,704.0,0.5,0.3,0.13402061855670103,0.16,0.5274499486331403,0.7142857142857143,0.325,0.4648876404494382,0.0704,0,0,0,1,0,1,0,clear,0,train
20.0,60,2.5,15.0,clear,1027.21,11,Spring,6.0,mountain,Sunny,12.0,900.0,0.3358208955223881,0.5,0.05154639175257732,0.15,0.5690195194066502,0.7857142857142857,0.3,0.3328651685393258,0.09,0,1,0,0,0,0,1,clear,0,train
15.0,63,9.5,26.0,partly cloudy,1013.94,1,Winter,8.0,coastal,Cloudy,7.6,1638.0,0.29850746268656714,0.5375,0.1958762886597938,0.26,0.5357688741887796,0.07142857142857142,0.4,0.30196629213483145,0.1638,0,0,0,1,1,0,0,partly cloudy,3,train
14.0,70,8.0,66.0,overcast,993.43,0,Summer,3.0,inland,Rainy,8.0,4620.0,0.291044776119403,0.625,0.16494845360824742,0.66,0.4843769575784909,0.0,0.15,0.3047752808988764,0.462,0,0,1,0,0,1,0,overcast,2,train
17.0,59,3.5,41.0,partly cloudy,1015.78,2,Winter,6.0,mountain,Cloudy,8.8,2419.0,0.31343283582089554,0.4875,0.07216494845360824,0.41,0.5403793630509408,0.14285714285714285,0.3,0.3103932584269663,0.2419,0,0,0,1,0,0,1,partly cloudy,3,train
15.0,81,9.0,60.0,overcast,1013.23,0,Autumn,2.5,coastal,Rainy,11.2,4860.0,0.29850746268656714,0.7625,0.18556701030927836,0.6,0.5339898268560976,0.0,0.125,0.3272471910112359,0.486,1,0,0,0,1,0,0,overcast,2,val
18.0,38,4.5,63.0,overcast,804.06,1,Spring,17.0,inland,Rainy,5.6,2394.0,0.3208955223880597,0.225,0.09278350515463918,0.63,0.009872459846149843,0.07142857142857142,0.85,0.28792134831460675,0.2394,0,1,0,0,0,1,0,overcast,2,train
36.0,64,7.5,6.0,clear,1010.63,6,Spring,8.0,inland,Sunny,28.8,384.0,0.4552238805970149,0.55,0.15463917525773196,0.06,0.527475005637826,0.42857142857142855,0.4,0.4508426966292135,0.0384,0,1,0,0,0,1,0,clear,0,train
11.0,74,6.5,45.0,partly cloudy,1017.15,1,Summer,7.0,inland,Cloudy,5.8,3330.0,0.26865671641791045,0.675,0.13402061855670103,0.45,0.5438121726928762,0.07142857142857142,0.35,0.2893258426966292,0.333,0,0,1,0,0,1,0,partly cloudy,3,train
27.0,55,6.5,10.0,clear,1025.76,11,Spring,9.0,inland,Sunny,18.0,550.0,0.3880597014925373,0.4375,0.13402061855670103,0.1,0.5653862537272294,0.7857142857142857,0.45,0.375,0.055,0,1,0,0,0,1,0,clear,0,train
37.0,41,0.5,17.0,clear,1027.52,7,Spring,7.0,inland,Sunny,25.2,697.0,0.4626865671641791,0.2625,0.010309278350515464,0.17,0.5697962865519055,0.5,0.35,0.42556179775280895,0.0697,0,1,0,0,0,1,0,clear,0,train
-6.0,70,3.5,82.0,partly cloudy,996.19,1,Winter,4.0,mountain,Snowy,-12.0,5740.0,0.1417910447761194,0.625,0.07216494845360824,0.82,0.4912926908717333,0.07142857142857142,0.2,0.1643258426966292,0.574,0,0,0,1,0,0,1,partly cloudy,3,val
-8.0,72,5.0,96.0,partly cloudy,1086.64,1,Summer,18.5,mountain,Sunny,-13.6,6912.0,0.12686567164179105,0.65,0.10309278350515463,0.96,0.7179332982535269,0.07142857142857142,0.925,0.15308988764044942,0.6912,0,0,1,0,0,0,1,partly cloudy,3,train
28.0,48,8.5,14.0,clear,1010.68,8,Winter,6.0,inland,Sunny,17.6,672.0,0.39552238805970147,0.35,0.17525773195876287,0.14,0.5276002906612541,0.5714285714285714,0.3,0.37219101123595505,0.0672,0,0,0,1,0,1,0,clear,0,train
47.0,99,9.5,100.0,overcast,1013.16,5,Winter,2.0,inland,Rainy,46.8,9900.0,0.5373134328358209,0.9875,0.1958762886597938,1.0,0.5338144278232979,0.35714285714285715,0.1,0.5772471910112359,0.99,0,0,0,1,0,1,0,overcast,2,test
24.0,53,2.5,71.0,cloudy,879.71,5,Summer,2.5,mountain,Sunny,14.6,3763.0,0.3656716417910448,0.4125,0.05154639175257732,0.71,0.199428700293167,0.35714285714285715,0.125,0.35112359550561795,0.3763,0,0,1,0,0,0,1,cloudy,1,train
24.0,100,14.5,70.0,partly cloudy,1011.68,4,Autumn,2.0,coastal,Cloudy,24.0,7000.0,0.3656716417910448,1.0,0.29896907216494845,0.7,0.5301059911298202,0.2857142857142857,0.1,0.41713483146067415,0.7,1,0,0,0,1,0,0,partly cloudy,3,train
21.0,70,11.5,13.0,partly cloudy,1014.69,3,Spring,8.5,mountain,Cloudy,15.0,910.0,0.34328358208955223,0.625,0.23711340206185566,0.13,0.537648149540204,0.21428571428571427,0.425,0.3539325842696629,0.091,0,1,0,0,0,0,1,partly cloudy,3,train
23.0,92,6.5,63.0,overcast,997.02,1,Winter,5.0,coastal,Rainy,21.4,5796.0,0.3582089552238806,0.9,0.13402061855670103,0.63,0.4933724222606429,0.07142857142857142,0.25,0.398876404494382,0.5796,0,0,0,1,1,0,0,overcast,2,train
23.0,86,12.0,52.0,partly cloudy,1006.72,0,Spring,3.0,coastal,Rainy,20.2,4472.0,0.3582089552238806,0.825,0.24742268041237114,0.52,0.517677716805733,0.0,0.15,0.39044943820224715,0.4472,0,1,0,0,1,0,0,partly cloudy,3,train
23.0,67,13.0,15.0,overcast,1013.31,2,Autumn,9.0,coastal,Cloudy,16.4,1005.0,0.3582089552238806,0.5875,0.26804123711340205,0.15,0.5341902828935827,0.14285714285714285,0.45,0.3637640449438202,0.1005,1,0,0,0,1,0,0,overcast,2,val
40.0,23,4.0,4.0,partly cloudy,1013.37,8,Summer,8.0,mountain,Sunny,24.6,92.0,0.48507462686567165,0.0375,0.08247422680412371,0.04,0.5343406249216969,0.5714285714285714,0.4,0.42134831460674155,0.0092,0,0,1,0,0,0,1,partly cloudy,3,train
11.0,70,5.5,92.0,overcast,1018.07,2,Winter,2.5,inland,Rainy,5.0,6440.0,0.26865671641791045,0.625,0.1134020618556701,0.92,0.5461174171239571,0.14285714285714285,0.125,0.2837078651685393,0.644,0,0,0,1,0,1,0,overcast,2,test
48.0,96,18.0,74.0,overcast,1016.03,11,Summer,0.5,inland,Rainy,47.2,7104.0,0.5447761194029851,0.95,0.3711340206185567,0.74,0.5410057881680823,0.7857142857142857,0.025,0.5800561797752808,0.7104,0,0,1,0,0,1,0,overcast,2,train
26.0,62,0.0,10.0,partly cloudy,1018.41,2,Spring,7.5,mountain,Cloudy,18.4,620.0,0.3805970149253731,0.525,0.0,0.1,0.5469693552832693,0.14285714285714285,0.375,0.3778089887640449,0.062,0,1,0,0,0,0,1,partly cloudy,3,train
26.0,74,3.5,32.0,overcast,1002.49,1,Winter,8.5,coastal,Cloudy,20.8,2368.0,0.3805970149253731,0.675,0.07216494845360824,0.32,0.5070786038236988,0.07142857142857142,0.425,0.3946629213483146,0.2368,0,0,0,1,1,0,0,overcast,2,train
-10.0,84,14.0,96.0,partly cloudy,981.21,0,Winter,1.5,mountain,Snowy,-13.2,8064.0,0.11194029850746269,0.8,0.28865979381443296,0.96,0.45375729785261476,0.0,0.075,0.15589887640449437,0.8064,0,0,0,1,0,0,1,partly cloudy,3,train
18.0,74,9.0,32.0,overcast,1017.4,2,Autumn,8.5,coastal,Cloudy,12.8,2368.0,0.3208955223880597,0.675,0.18556701030927836,0.32,0.5444385978100177,0.14285714285714285,0.425,0.33848314606741575,0.2368,1,0,0,0,1,0,0,overcast,2,train
-8.0,62,16.0,65.0,overcast,993.13,1,Winter,2.0,inland,Snowy,-15.6,4030.0,0.12686567164179105,0.525,0.32989690721649484,0.65,0.48362524743792124,0.07142857142857142,0.1,0.1390449438202247,0.403,0,0,0,1,0,1,0,overcast,2,val
32.0,63,6.0,41.0,partly cloudy,1005.1,4,Autumn,9.0,coastal,Cloudy,24.6,2583.0,0.4253731343283582,0.5375,0.12371134020618557,0.41,0.5136184820466562,0.2857142857142857,0.45,0.42134831460674155,0.2583,1,0,0,0,1,0,0,partly cloudy,3,test
21.0,96,11.5,70.0,overcast,1013.99,1,Winter,4.0,inland,Rainy,20.2,6720.0,0.34328358208955223,0.95,0.23711340206185566,0.7,0.5358941592122077,0.07142857142857142,0.2,0.39044943820224715,0.672,0,0,0,1,0,1,0,overcast,2,train
-3.0,61,1.5,50.0,overcast,990.06,1,Winter,4.0,mountain,Snowy,-10.8,3050.0,0.16417910447761194,0.5125,0.030927835051546393,0.5,0.4759327469994235,0.07142857142857142,0.2,0.17275280898876402,0.305,0,0,0,1,0,0,1,overcast,2,train
31.0,42,4.0,5.0,clear,1015.4,7,Autumn,7.5,mountain,Sunny,19.4,210.0,0.417910447761194,0.275,0.08247422680412371,0.05,0.5394271968728857,0.5,0.375,0.38483146067415724,0.021,1,0,0,0,0,0,1,clear,0,train
42.0,85,14.0,81.0,overcast,1019.37,1,Spring,8.0,coastal,Cloudy,39.0,6885.0,0.5,0.8125,0.28865979381443296,0.81,0.5493748277330928,0.07142857142857142,0.4,0.5224719101123596,0.6885,0,1,0,0,1,0,0,overcast,2,train
3.0,95,1.0,81.0,partly cloudy,992.39,1,Winter,2.5,mountain,Snowy,2.0,7695.0,0.208955223880597,0.9375,0.020618556701030927,0.81,0.48177102909118236,0.07142857142857142,0.125,0.26264044943820225,0.7695,0,0,0,1,0,0,1,partly cloudy,3,train
15.0,85,16.5,93.0,overcast,1010.45,3,Spring,3.0,mountain,Rainy,12.0,7905.0,0.29850746268656714,0.8125,0.3402061855670103,0.93,0.5270239795534842,0.21428571428571427,0.15,0.3328651685393258,0.7905,0,1,0,0,0,0,1,overcast,2,train
49.0,57,4.0,31.0,cloudy,877.81,3,Summer,3.5,coastal,Snowy,40.4,1767.0,0.5522388059701493,0.4625,0.08247422680412371,0.31,0.1946678694028914,0.21428571428571427,0.175,0.5323033707865168,0.1767,0,0,1,0,1,0,0,cloudy,1,val
-4.0,93,1.0,60.0,overcast,991.4,1,Winter,2.5,inland,Snowy,-5.4,5580.0,0.15671641791044777,0.9125,0.020618556701030927,0.6,0.47929038562730203,0.07142857142857142,0.125,0.21067415730337077,0.558,0,0,0,1,0,1,0,overcast,2,train
-4.0,71,0.5,99.0,overcast,997.13,0,Winter,2.5,mountain,Snowy,-9.8,7029.0,0.15671641791044777,0.6375,0.010309278350515464,0.99,0.49364804931218514,0.0,0.125,0.17977528089887637,0.7029,0,0,0,1,0,0,1,overcast,2,train
0.0,100,10.5,94.0,overcast,999.07,0,Winter,1.5,inland,Snowy,0.0,9400.0,0.1865671641791045,1.0,0.21649484536082475,0.94,0.4985091082212033,0.0,0.075,0.2485955056179775,0.94,0,0,0,1,0,1,0,overcast,2,train
28.0,31,2.5,4.0,clear,1021.62,6,Spring,8.5,mountain,Sunny,14.2,124.0,0.39552238805970147,0.1375,0.05154639175257732,0.04,0.5550126537873662,0.42857142857142855,0.425,0.348314606741573,0.0124,0,1,0,0,0,0,1,clear,0,train
24.0,58,0.5,17.0,overcast,1015.72,4,Summer,7.5,coastal,Cloudy,15.6,986.0,0.3656716417910448,0.475,0.010309278350515464,0.17,0.540229021022827,0.2857142857142857,0.375,0.3581460674157303,0.0986,0,0,1,0,1,0,0,overcast,2,train
28.0,54,1.0,41.0,partly cloudy,1014.57,1,Winter,6.0,coastal,Cloudy,18.8,2214.0,0.39552238805970147,0.425,0.020618556701030927,0.41,0.5373474654839762,0.07142857142857142,0.3,0.3806179775280899,0.2214,0,0,0,1,1,0,0,partly cloudy,3,val
33.0,23,0.5,9.0,clear,1029.52,11,Autumn,7.0,coastal,Sunny,17.6,207.0,0.43283582089552236,0.0375,0.010309278350515464,0.09,0.5748076874890374,0.7857142857142857,0.35,0.37219101123595505,0.0207,1,0,0,0,1,0,0,clear,0,train
37.0,100,2.0,77.0,partly cloudy,1012.59,11,Summer,10.5,inland,Sunny,37.0,7700.0,0.4626865671641791,1.0,0.041237113402061855,0.77,0.5323861785562154,0.7857142857142857,0.525,0.5084269662921348,0.77,0,0,1,0,0,1,0,partly cloudy,3,train
-10.0,91,16.5,85.0,overcast,996.48,1,Winter,2.5,mountain,Snowy,-11.8,7735.0,0.11194029850746269,0.8875,0.3402061855670103,0.85,0.4920193440076173,0.07142857142857142,0.125,0.16573033707865167,0.7735,0,0,0,1,0,0,1,overcast,2,train
16.0,60,12.0,48.0,partly cloudy,1019.86,4,Winter,7.5,coastal,Cloudy,8.0,2880.0,0.30597014925373134,0.5,0.24742268041237114,0.48,0.5506026209626901,0.2857142857142857,0.375,0.3047752808988764,0.288,0,0,0,1,1,0,0,partly cloudy,3,train
8.0,54,10.5,86.0,overcast,1198.41,9,Autumn,11.5,inland,Sunny,-1.1999999999999993,4644.0,0.2462686567164179,0.425,0.21649484536082475,0.86,0.9979954396251474,0.6428571428571429,0.575,0.2401685393258427,0.4644,1,0,0,0,0,1,0,overcast,2,train
28.0,58,0.0,38.0,partly cloudy,1016.48,2,Autumn,5.5,mountain,Cloudy,19.6,2204.0,0.39552238805970147,0.475,0.0,0.38,0.5421333533789371,0.14285714285714285,0.275,0.38623595505617975,0.2204,1,0,0,0,0,0,1,partly cloudy,3,val
-6.0,67,4.5,70.0,overcast,994.95,1,Winter,3.5,mountain,Snowy,-12.6,4690.0,0.1417910447761194,0.5875,0.09278350515463918,0.7,0.48818562229071144,0.07142857142857142,0.175,0.16011235955056177,0.469,0,0,0,1,0,0,1,overcast,2,val
21.0,81,7.5,98.0,overcast,1008.43,0,Winter,1.5,coastal,Rainy,17.2,7938.0,0.34328358208955223,0.7625,0.15463917525773196,0.98,0.5219624646069807,0.0,0.075,0.36938202247191004,0.7938,0,0,0,1,1,0,0,overcast,2,train
-9.0,70,15.5,85.0,overcast,982.06,0,Winter,4.0,inland,Snowy,-15.0,5950.0,0.11940298507462686,0.625,0.31958762886597936,0.85,0.4558871432508956,0.0,0.2,0.14325842696629212,0.595,0,0,0,1,0,1,0,overcast,2,train
16.0,56,5.5,68.0,overcast,916.04,10,Spring,14.5,mountain,Rainy,7.199999999999999,3808.0,0.30597014925373134,0.45,0.1134020618556701,0.68,0.29046079831616917,0.7142857142857143,0.725,0.29915730337078644,0.3808,0,1,0,0,0,0,1,overcast,2,train
25.0,67,1.5,28.0,overcast,1016.65,2,Spring,8.5,mountain,Cloudy,18.4,1876.0,0.373134328358209,0.5875,0.030927835051546393,0.28,0.5425593224585932,0.14285714285714285,0.425,0.3778089887640449,0.1876,0,1,0,0,0,0,1,overcast,2,train
62.0,100,22.0,100.0,partly cloudy,990.28,9,Winter,3.5,coastal,Rainy,62.0,10000.0,0.6492537313432836,1.0,0.4536082474226804,1.0,0.4764840011025081,0.6428571428571429,0.175,0.6839887640449438,1.0,0,0,0,1,1,0,0,partly cloudy,3,train
29.0,44,1.0,14.0,clear,1027.36,8,Winter,5.5,mountain,Sunny,17.8,616.0,0.40298507462686567,0.3,0.020618556701030927,0.14,0.5693953744769347,0.5714285714285714,0.275,0.37359550561797755,0.0616,0,0,0,1,0,0,1,clear,0,train
