Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
37.0,74,12.0,73.0,partly cloudy,1002.92,12,Summer,1.5,mountain,Cloudy
43.0,61,6.5,19.0,clear,1025.04,7,Summer,7.5,mountain,Sunny
31.0,66,9.0,9.0,clear,1016.11,9,Spring,6.5,coastal,Sunny
43.0,66,6.5,16.0,partly cloudy,1013.71,8,Summer,6.0,mountain,Sunny
44.0,24,4.0,6.0,clear,1010.87,8,Autumn,8.0,coastal,Sunny
29.0,54,11.5,22.0,partly cloudy,1005.23,3,Spring,8.5,coastal,Cloudy
41.0,55,8.5,18.0,clear,1021.61,7,Summer,5.0,coastal,Sunny
21.0,101,12.5,108.0,clear,1026.64,6,Summer,11.5,inland,Sunny
16.0,70,7.5,29.0,overcast,1019.3,2,Autumn,8.5,mountain,Cloudy
32.0,52,14.5,24.0,partly cloudy,1009.8,4,Winter,7.0,inland,Cloudy
32.0,39,2.0,9.0,clear,1028.62,6,Winter,10.0,inland,Sunny
14.0,77,2.5,18.0,partly cloudy,1008.59,1,Winter,8.0,inland,Cloudy
22.0,43,7.0,5.0,partly cloudy,1026.27,5,Spring,8.5,inland,Sunny
19.0,35,8.0,32.0,overcast,1123.4,10,Spring,6.0,coastal,Cloudy
21.0,66,5.5,36.0,overcast,1003.38,4,Summer,8.5,coastal,Cloudy
37.0,45,9.5,13.0,clear,1025.5,10,Winter,5.5,coastal,Sunny
26.0,46,3.0,5.0,clear,1027.59,7,Autumn,7.5,coastal,Sunny
34.0,69,12.0,19.0,overcast,1007.67,3,Winter,5.5,mountain,Cloudy
-16.0,58,10.0,36.0,cloudy,1004.13,14,Autumn,17.5,inland,Cloudy
28.0,51,9.0,3.0,clear,1012.02,5,Summer,5.5,coastal,Sunny
16.0,53,2.0,47.0,partly cloudy,1006.09,3,Winter,7.5,inland,Cloudy
16.0,70,11.0,32.0,partly cloudy,1012.13,1,Spring,7.0,mountain,Cloudy
42.0,66,0.5,15.0,clear,1014.67,5,Summer,5.5,mountain,Sunny
30.0,38,0.5,14.0,partly cloudy,1020.62,11,Summer,8.5,inland,Sunny
35.0,51,1.0,16.0,partly cloudy,1027.26,10,Winter,9.5,coastal,Sunny
-15.0,34,2.5,59.0,partly cloudy,1003.91,3,Autumn,17.5,inland,Sunny
51.0,75,10.0,100.0,partly cloudy,1018.26,10,Autumn,4.0,inland,Sunny
30.0,60,2.0,19.0,overcast,1013.04,2,Spring,7.0,mountain,Cloudy
11.0,55,4.0,38.0,partly cloudy,1015.12,1,Summer,7.0,inland,Cloudy
25.0,32,5.5,17.0,partly cloudy,1027.27,7,Autumn,6.0,inland,Sunny
54.0,83,20.5,81.0,clear,1014.34,0,Autumn,6.0,mountain,Sunny
37.0,28,7.5,8.0,partly cloudy,1010.92,7,Spring,7.0,inland,Sunny
43.0,67,4.0,0.0,partly cloudy,1020.83,9,Winter,6.0,coastal,Sunny
35.0,33,8.0,5.0,clear,1024.71,9,Winter,8.5,coastal,Sunny
39.0,36,8.5,12.0,partly cloudy,1028.88,8,Summer,6.5,mountain,Sunny
7.0,27,7.5,74.0,overcast,814.28,3,Spring,5.0,inland,Cloudy
31.0,69,2.5,15.0,overcast,1012.9,4,Winter,5.5,inland,Cloudy
41.0,69,7.5,18.0,clear,1029.85,11,Winter,8.5,inland,Sunny
30.0,53,11.5,41.0,overcast,1010.52,3,Winter,5.5,coastal,Cloudy
36.0,36,9.0,19.0,clear,1010.87,7,Autumn,7.5,coastal,Sunny
28.0,71,14.5,43.0,partly cloudy,1017.99,2,Winter,8.0,inland,Cloudy
12.0,55,9.5,31.0,overcast,1010.76,4,Autumn,8.0,mountain,Cloudy
100.0,87,12.5,108.0,clear,1016.04,14,Summer,10.5,mountain,Sunny
11.0,31,7.5,61.0,overcast,1163.83,7,Summer,10.0,coastal,Sunny
37.0,34,6.5,13.0,partly cloudy,1017.54,5,Spring,5.5,inland,Sunny
23.0,62,6.5,11.0,clear,1016.13,9,Autumn,9.0,coastal,Sunny
24.0,46,3.5,11.0,clear,1017.92,5,Summer,7.5,inland,Sunny
29.0,108,26.0,94.0,partly cloudy,1013.48,11,Winter,4.5,inland,Cloudy
28.0,28,9.5,5.0,clear,1025.65,5,Summer,9.5,coastal,Sunny
22.0,50,7.0,16.0,clear,1018.85,6,Autumn,7.0,mountain,Sunny
26.0,51,14.5,41.0,partly cloudy,1001.36,4,Spring,5.5,mountain,Cloudy
38.0,33,4.5,3.0,partly cloudy,1018.11,10,Spring,5.5,inland,Sunny
24.0,27,7.0,4.0,clear,1026.45,5,Spring,6.5,inland,Sunny
21.0,60,2.0,28.0,partly cloudy,1006.45,4,Autumn,8.0,coastal,Cloudy
21.0,23,12.5,19.0,overcast,1143.32,9,Winter,15.0,inland,Cloudy
49.0,98,12.0,76.0,clear,1026.49,7,Winter,5.5,inland,Sunny
38.0,28,4.5,0.0,clear,1010.21,5,Autumn,5.5,inland,Sunny
33.0,53,4.0,42.0,partly cloudy,1007.87,4,Autumn,5.5,inland,Cloudy
20.0,51,3.0,29.0,overcast,1003.1,1,Summer,8.5,coastal,Cloudy
32.0,50,12.0,22.0,partly cloudy,1016.3,2,Summer,6.5,coastal,Cloudy
29.0,53,0.0,1.0,clear,1017.52,10,Winter,8.0,coastal,Sunny
34.0,71,9.0,13.0,overcast,1004.2,2,Autumn,6.5,coastal,Cloudy
26.0,77,6.0,55.0,partly cloudy,1080.02,1,Spring,14.5,mountain,Sunny
16.0,56,14.5,18.0,overcast,1011.81,1,Winter,6.0,coastal,Cloudy
44.0,51,10.0,1.0,clear,1023.57,7,Autumn,6.5,coastal,Sunny
33.0,71,5.5,25.0,partly cloudy,1012.99,4,Spring,8.0,inland,Cloudy
39.0,20,0.5,16.0,clear,1025.34,8,Summer,7.5,mountain,Sunny
59.0,87,7.0,80.0,partly cloudy,1026.08,1,Autumn,7.5,inland,Sunny
48.0,103,10.5,88.0,partly cloudy,1022.99,1,Autumn,1.5,mountain,Sunny
29.0,37,6.0,13.0,partly cloudy,1016.82,8,Spring,5.5,mountain,Sunny
14.0,79,22.5,88.0,clear,1028.06,6,Autumn,1.5,inland,Sunny
19.0,68,7.0,48.0,partly cloudy,1010.43,1,Spring,6.5,inland,Cloudy
25.0,30,6.0,13.0,clear,1020.63,7,Spring,10.0,inland,Sunny
74.0,70,4.0,100.0,clear,1016.37,14,Summer,2.5,coastal,Sunny
22.0,34,4.0,17.0,clear,1017.49,10,Spring,9.5,coastal,Sunny
42.0,68,0.5,11.0,clear,1013.11,5,Summer,9.0,inland,Sunny
24.0,39,4.5,4.0,partly cloudy,1015.93,11,Winter,9.5,coastal,Sunny
37.0,21,4.5,18.0,clear,1024.92,6,Summer,7.5,coastal,Sunny
89.0,90,6.5,70.0,clear,1016.1,5,Spring,2.5,inland,Sunny
42.0,84,13.5,93.0,partly cloudy,1015.07,3,Spring,3.5,inland,Cloudy
22.0,64,2.5,16.0,clear,1018.52,9,Winter,7.5,inland,Sunny
33.0,41,4.0,15.0,clear,1016.2,9,Winter,9.0,coastal,Sunny
31.0,72,13.5,42.0,partly cloudy,1012.26,2,Spring,8.0,mountain,Cloudy
32.0,59,6.5,42.0,overcast,1002.82,4,Summer,5.5,mountain,Cloudy
29.0,21,3.5,19.0,clear,1025.52,6,Autumn,5.5,mountain,Sunny
28.0,53,5.0,24.0,partly cloudy,1013.24,3,Spring,6.0,mountain,Cloudy
56.0,106,18.5,91.0,clear,1021.73,1,Winter,3.5,coastal,Sunny
42.0,82,8.5,107.0,clear,1023.27,4,Spring,9.5,inland,Sunny
40.0,29,3.0,0.0,clear,1021.94,7,Spring,8.0,coastal,Sunny
31.0,51,13.5,20.0,partly cloudy,1003.37,1,Summer,8.0,coastal,Cloudy
28.0,36,3.5,19.0,partly cloudy,1027.22,11,Autumn,9.0,inland,Sunny
26.0,60,14.0,30.0,overcast,1019.34,3,Spring,6.5,mountain,Cloudy
37.0,34,10.0,10.0,partly cloudy,1019.97,11,Summer,7.0,coastal,Sunny
14.0,61,6.5,20.0,partly cloudy,1003.82,4,Spring,5.5,inland,Cloudy
28.0,59,4.5,17.0,partly cloudy,1016.04,1,Winter,6.5,coastal,Cloudy
54.0,98,16.5,89.0,overcast,1008.89,2,Autumn,7.0,inland,Cloudy
18.0,96,3.5,78.0,overcast,1003.51,0,Winter,10.0,mountain,Cloudy
31.0,63,12.5,37.0,overcast,1006.18,3,Autumn,6.5,coastal,Cloudy
26.0,52,2.5,12.0,overcast,1009.69,2,Winter,6.5,coastal,Cloudy
47.0,48,1.5,68.0,partly cloudy,1100.19,13,Spring,10.0,inland,Cloudy
25.0,67,4.5,33.0,overcast,1011.06,1,Spring,5.5,coastal,Cloudy
42.0,34,0.0,15.0,clear,1026.61,7,Autumn,5.5,coastal,Sunny
32.0,70,12.0,97.0,partly cloudy,928.34,8,Autumn,12.5,mountain,Cloudy
56.0,107,14.5,90.0,clear,1028.48,5,Summer,11.5,mountain,Sunny
18.0,67,7.0,34.0,overcast,1001.37,4,Summer,8.0,coastal,Cloudy
11.0,77,9.5,35.0,partly cloudy,1008.27,3,Spring,8.0,inland,Cloudy
107.0,107,15.0,83.0,partly cloudy,1015.0,11,Summer,7.0,mountain,Sunny
23.0,70,8.0,14.0,partly cloudy,1013.84,4,Spring,8.5,coastal,Cloudy
34.0,44,10.0,7.0,clear,1029.04,6,Autumn,6.0,coastal,Sunny
52.0,75,22.5,103.0,partly cloudy,1017.47,13,Summer,3.5,mountain,Cloudy
37.0,27,6.0,9.0,clear,1010.46,7,Winter,5.0,inland,Sunny
30.0,53,5.5,12.0,partly cloudy,1015.07,9,Summer,7.0,inland,Sunny
39.0,42,4.5,8.0,clear,1022.43,6,Autumn,6.5,inland,Sunny
24.0,36,4.5,8.0,clear,1011.34,8,Winter,7.0,mountain,Sunny
37.0,48,0.0,0.0,clear,1015.92,6,Autumn,8.5,mountain,Sunny
35.0,106,23.5,88.0,clear,1027.31,3,Summer,3.5,coastal,Sunny
20.0,53,8.0,44.0,overcast,1014.36,4,Winter,5.0,inland,Cloudy
30.0,41,6.5,12.0,partly cloudy,1019.99,5,Winter,6.5,mountain,Sunny
31.0,66,6.5,17.0,clear,1019.19,10,Winter,8.0,mountain,Sunny
32.0,49,7.5,19.0,partly cloudy,1012.65,7,Summer,8.0,coastal,Sunny
25.0,48,6.5,15.0,clear,1012.31,6,Winter,10.0,inland,Sunny
-11.0,72,4.5,68.0,cloudy,853.03,14,Autumn,19.0,mountain,Sunny
40.0,39,0.5,11.0,partly cloudy,1025.81,7,Spring,9.5,mountain,Sunny
43.0,39,2.0,19.0,clear,1022.58,8,Summer,6.5,inland,Sunny
22.0,51,9.5,1.0,clear,1015.0,9,Spring,5.0,coastal,Sunny
32.0,63,13.5,18.0,partly cloudy,1014.83,2,Spring,6.5,mountain,Cloudy
17.0,67,5.5,38.0,overcast,1013.81,3,Summer,8.5,coastal,Cloudy
29.0,52,8.0,11.0,partly cloudy,1013.92,2,Spring,6.5,mountain,Cloudy
26.0,69,10.0,27.0,overcast,1008.72,2,Summer,8.0,inland,Cloudy
24.0,75,27.5,73.0,partly cloudy,1018.54,13,Winter,3.5,mountain,Cloudy
32.0,69,7.0,16.0,clear,1010.07,6,Summer,9.0,mountain,Sunny
20.0,85,6.5,79.0,clear,1020.3,9,Autumn,2.0,coastal,Sunny
29.0,55,1.0,38.0,partly cloudy,1003.99,4,Summer,7.0,coastal,Cloudy
18.0,78,14.5,12.0,partly cloudy,1011.45,4,Winter,6.5,inland,Cloudy
21.0,23,15.0,91.0,partly cloudy,938.26,3,Summer,12.0,mountain,Cloudy
35.0,43,2.0,15.0,clear,1018.9,7,Spring,6.5,coastal,Sunny
10.0,64,10.0,27.0,partly cloudy,1013.33,1,Summer,8.5,inland,Cloudy
39.0,96,28.0,76.0,partly cloudy,1002.95,6,Autumn,4.5,inland,Cloudy
27.0,75,13.5,34.0,partly cloudy,1001.22,4,Summer,7.0,coastal,Cloudy
37.0,42,5.5,19.0,clear,1021.85,8,Autumn,10.0,coastal,Sunny
13.0,65,12.5,18.0,overcast,1015.55,4,Winter,7.0,inland,Cloudy
34.0,49,1.0,8.0,clear,1018.05,7,Summer,8.5,inland,Sunny
36.0,99,15.5,73.0,clear,1021.61,9,Spring,8.5,coastal,Sunny
52.0,77,21.5,94.0,partly cloudy,1009.17,0,Autumn,9.0,mountain,Cloudy
11.0,52,14.0,25.0,overcast,1014.85,2,Winter,7.5,mountain,Cloudy
65.0,106,20.5,103.0,overcast,1015.95,14,Spring,3.0,coastal,Cloudy
28.0,36,4.5,87.0,cloudy,1194.17,13,Spring,2.0,mountain,Sunny
49.0,94,6.5,92.0,clear,1020.62,10,Summer,1.5,mountain,Sunny
33.0,69,1.5,19.0,partly cloudy,1009.03,3,Autumn,7.5,mountain,Cloudy
11.0,54,6.0,42.0,partly cloudy,1011.56,1,Autumn,5.5,mountain,Cloudy
20.0,109,18.5,108.0,partly cloudy,1022.93,13,Autumn,3.0,coastal,Sunny
39.0,41,1.5,10.0,clear,1010.84,11,Winter,6.5,inland,Sunny
26.0,73,14.0,43.0,partly cloudy,1014.64,2,Spring,7.5,mountain,Cloudy
27.0,24,6.5,4.0,clear,1028.18,8,Autumn,5.5,inland,Sunny
30.0,51,6.5,29.0,partly cloudy,1015.04,1,Spring,7.5,coastal,Cloudy
18.0,108,15.5,108.0,partly cloudy,1006.5,5,Winter,7.0,inland,Cloudy
50.0,77,20.0,100.0,overcast,1018.87,10,Winter,3.0,inland,Cloudy
15.0,68,8.5,49.0,partly cloudy,1013.08,1,Winter,6.0,coastal,Cloudy
30.0,31,4.5,9.0,clear,1016.01,6,Winter,7.5,coastal,Sunny
35.0,33,5.5,0.0,clear,1014.3,9,Autumn,10.0,inland,Sunny
23.0,91,3.0,82.0,overcast,1001.42,11,Winter,4.0,mountain,Cloudy
28.0,29,2.5,41.0,cloudy,967.29,5,Winter,14.0,mountain,Sunny
41.0,22,12.5,69.0,cloudy,1170.81,5,Autumn,12.5,mountain,Cloudy
24.0,57,14.0,28.0,partly cloudy,1009.68,2,Autumn,6.0,inland,Cloudy
41.0,58,1.5,7.0,clear,1024.84,8,Autumn,7.5,coastal,Sunny
37.0,58,3.0,6.0,partly cloudy,1025.0,11,Spring,7.5,mountain,Sunny
31.0,40,3.0,63.0,cloudy,978.78,2,Winter,1.5,inland,Sunny
44.0,36,0.0,50.0,cloudy,1028.74,12,Winter,9.5,inland,Sunny
10.0,60,15.0,24.0,overcast,1014.13,3,Summer,8.0,coastal,Cloudy
34.0,23,4.0,13.0,clear,1018.72,10,Winter,10.0,coastal,Sunny
21.0,65,4.5,13.0,partly cloudy,1013.07,6,Summer,9.0,inland,Sunny
10.0,78,12.0,43.0,partly cloudy,1007.61,3,Winter,7.5,mountain,Cloudy
20.0,69,5.5,8.0,clear,1026.07,10,Summer,7.5,coastal,Sunny
17.0,56,14.0,35.0,partly cloudy,1009.79,4,Autumn,6.5,coastal,Cloudy
17.0,63,12.5,39.0,overcast,1004.63,1,Winter,5.5,inland,Cloudy
25.0,31,4.5,13.0,clear,1026.43,5,Winter,9.5,inland,Sunny
34.0,20,0.5,48.0,partly cloudy,923.95,3,Autumn,17.5,inland,Cloudy
37.0,31,9.5,5.0,partly cloudy,1023.81,6,Spring,8.0,coastal,Sunny
22.0,59,1.5,46.0,overcast,1010.83,2,Winter,8.5,coastal,Cloudy
22.0,49,1.0,11.0,clear,1021.32,6,Summer,7.5,inland,Sunny
42.0,29,9.0,17.0,clear,1010.06,5,Autumn,6.5,mountain,Sunny
23.0,66,8.0,18.0,partly cloudy,1017.17,3,Spring,6.0,coastal,Cloudy
30.0,26,6.0,6.0,partly cloudy,1028.27,9,Summer,7.5,coastal,Sunny
43.0,59,9.0,15.0,clear,1029.63,10,Summer,6.0,mountain,Sunny
42.0,26,2.5,2.0,clear,1020.33,10,Winter,8.0,mountain,Sunny
19.0,79,15.5,72.0,overcast,1009.67,8,Spring,10.5,coastal,Cloudy
40.0,32,7.5,7.0,partly cloudy,1027.99,6,Spring,8.0,mountain,Sunny
28.0,33,9.5,2.0,clear,1012.55,8,Winter,9.5,inland,Sunny
44.0,49,7.0,6.0,clear,1025.25,5,Summer,8.5,mountain,Sunny
42.0,37,9.5,2.0,partly cloudy,1013.47,9,Winter,8.5,inland,Sunny
25.0,67,9.0,12.0,overcast,1011.46,3,Spring,8.0,mountain,Cloudy
12.0,68,5.5,12.0,partly cloudy,1003.4,3,Winter,8.0,inland,Cloudy
38.0,49,13.5,92.0,overcast,928.0,1,Autumn,0.0,coastal,Sunny
23.0,60,6.0,1.0,clear,1023.51,5,Autumn,7.0,mountain,Sunny
29.0,50,10.5,28.0,overcast,1010.45,1,Winter,8.5,mountain,Cloudy
26.0,79,9.5,14.0,partly cloudy,1010.91,2,Summer,6.5,inland,Cloudy
18.0,87,11.0,88.0,clear,1012.39,4,Autumn,2.5,inland,Sunny
30.0,71,14.5,23.0,overcast,1002.99,4,Spring,7.5,mountain,Cloudy
43.0,50,3.0,13.0,partly cloudy,1014.67,6,Autumn,6.5,mountain,Sunny
30.0,77,14.5,15.0,partly cloudy,1010.04,2,Spring,5.5,mountain,Cloudy
30.0,77,3.0,19.0,overcast,1006.16,3,Winter,6.0,inland,Cloudy
33.0,74,5.0,38.0,partly cloudy,1017.46,3,Spring,5.0,mountain,Cloudy
30.0,64,14.0,25.0,overcast,1005.25,3,Winter,5.5,inland,Cloudy
19.0,53,2.5,65.0,overcast,1191.95,5,Autumn,17.5,coastal,Cloudy
32.0,67,3.0,26.0,partly cloudy,1019.99,4,Winter,5.0,mountain,Cloudy
42.0,20,8.0,0.0,partly cloudy,1011.44,6,Winter,7.0,inland,Sunny
11.0,67,5.5,38.0,partly cloudy,1012.73,2,Summer,7.0,mountain,Cloudy
12.0,64,11.0,29.0,partly cloudy,1015.4,1,Winter,6.0,mountain,Cloudy
26.0,70,4.0,13.0,partly cloudy,1014.35,2,Spring,6.0,mountain,Cloudy
28.0,67,0.5,17.0,clear,1026.75,9,Summer,9.0,mountain,Sunny
22.0,66,5.5,10.0,clear,1024.8,6,Spring,8.0,inland,Sunny
17.0,54,12.0,37.0,partly cloudy,1003.0,3,Summer,8.0,inland,Cloudy
17.0,84,15.0,92.0,clear,1024.53,10,Spring,2.5,mountain,Sunny
22.0,26,6.5,12.0,clear,1022.85,6,Spring,7.5,inland,Sunny
23.0,75,5.0,30.0,overcast,1014.99,4,Winter,8.5,inland,Cloudy
35.0,48,6.5,58.0,overcast,831.31,9,Summer,5.0,inland,Sunny
18.0,69,1.0,33.0,partly cloudy,1013.45,2,Summer,8.5,inland,Cloudy
34.0,64,8.0,30.0,overcast,1018.0,1,Spring,7.0,coastal,Cloudy
9.0,69,13.0,11.0,cloudy,1078.54,0,Winter,1.0,mountain,Sunny
27.0,51,4.0,33.0,partly cloudy,1004.52,2,Spring,7.5,inland,Cloudy
25.0,63,7.0,32.0,partly cloudy,1005.88,2,Spring,7.5,mountain,Cloudy
30.0,69,9.5,3.0,clear,1026.05,8,Summer,9.0,mountain,Sunny
26.0,66,8.5,18.0,partly cloudy,1003.82,2,Winter,6.0,coastal,Cloudy
30.0,53,0.5,30.0,partly cloudy,1000.77,1,Winter,7.5,mountain,Cloudy
17.0,76,3.0,40.0,partly cloudy,1011.62,2,Winter,5.5,inland,Cloudy
32.0,75,10.5,18.0,partly cloudy,1006.73,2,Autumn,7.5,inland,Cloudy
33.0,45,0.0,74.0,overcast,843.49,10,Spring,9.0,mountain,Sunny
28.0,67,10.0,15.0,clear,1021.18,11,Autumn,6.5,coastal,Sunny
30.0,69,6.5,11.0,clear,1011.78,5,Spring,7.5,inland,Sunny
24.0,66,8.5,28.0,overcast,1013.95,1,Summer,9.0,mountain,Cloudy
26.0,37,6.5,1.0,partly cloudy,1012.43,8,Winter,7.5,inland,Sunny
41.0,47,8.5,6.0,clear,1017.64,8,Spring,5.5,inland,Sunny
34.0,41,7.0,19.0,clear,1011.28,5,Winter,6.5,inland,Sunny
31.0,41,3.5,1.0,partly cloudy,1027.59,8,Autumn,8.0,inland,Sunny
36.0,29,2.5,10.0,clear,1027.12,9,Winter,5.5,mountain,Sunny
37.0,36,6.0,1.0,clear,1023.9,9,Summer,9.0,coastal,Sunny
33.0,40,9.5,9.0,clear,1013.86,6,Summer,8.5,coastal,Sunny
58.0,72,26.5,108.0,partly cloudy,1013.59,5,Spring,5.5,mountain,Cloudy
27.0,42,9.5,2.0,clear,1010.89,7,Autumn,10.0,mountain,Sunny
30.0,56,1.0,10.0,partly cloudy,1001.91,3,Winter,7.0,inland,Cloudy
25.0,22,7.5,5.0,clear,1021.09,5,Autumn,5.5,mountain,Sunny
26.0,79,0.5,28.0,overcast,1012.98,1,Autumn,7.5,mountain,Cloudy
27.0,75,2.0,21.0,overcast,1003.88,2,Spring,7.5,inland,Cloudy
28.0,68,5.0,38.0,partly cloudy,1006.87,1,Spring,5.5,inland,Cloudy
32.0,72,2.5,28.0,partly cloudy,1012.95,1,Spring,7.5,coastal,Cloudy
48.0,69,1.5,30.0,partly cloudy,992.72,10,Winter,13.0,coastal,Cloudy
22.0,67,4.5,37.0,overcast,1013.23,2,Spring,8.0,inland,Cloudy
24.0,68,1.5,11.0,partly cloudy,1017.39,2,Spring,6.5,inland,Cloudy
11.0,46,7.5,57.0,overcast,1120.01,10,Summer,20.0,coastal,Cloudy
24.0,58,7.5,29.0,overcast,1011.97,3,Spring,7.5,coastal,Cloudy
10.0,70,7.5,43.0,overcast,1011.48,2,Autumn,7.0,mountain,Cloudy
17.0,71,9.0,81.0,overcast,1009.56,10,Winter,4.5,inland,Cloudy
60.0,97,8.5,81.0,clear,1029.22,14,Spring,4.5,mountain,Sunny
39.0,42,0.5,17.0,partly cloudy,1016.34,8,Summer,8.0,inland,Sunny
32.0,61,1.0,14.0,partly cloudy,1014.11,1,Winter,8.5,coastal,Cloudy
32.0,46,9.5,3.0,clear,1018.22,8,Autumn,6.0,mountain,Sunny
44.0,72,20.5,70.0,overcast,1013.15,8,Winter,10.0,mountain,Cloudy
16.0,56,6.0,23.0,overcast,1004.17,4,Winter,7.5,coastal,Cloudy
21.0,55,7.5,26.0,partly cloudy,1005.54,4,Spring,6.0,coastal,Cloudy
32.0,62,5.0,47.0,overcast,1016.26,1,Spring,5.0,mountain,Cloudy
39.0,28,9.5,0.0,partly cloudy,1015.22,9,Winter,9.0,inland,Sunny
33.0,67,1.5,41.0,overcast,1015.13,2,Autumn,5.0,coastal,Cloudy
18.0,63,1.5,80.0,partly cloudy,903.36,14,Autumn,14.5,mountain,Cloudy
42.0,46,5.0,18.0,partly cloudy,1017.18,8,Autumn,8.5,mountain,Sunny
29.0,46,7.0,12.0,partly cloudy,1013.23,11,Winter,8.5,coastal,Sunny
26.0,62,2.0,1.0,clear,1010.26,10,Summer,5.5,coastal,Sunny
14.0,66,6.0,12.0,partly cloudy,1019.58,1,Summer,5.5,mountain,Cloudy
25.0,24,1.5,13.0,clear,1027.79,8,Autumn,8.0,inland,Sunny
15.0,60,3.0,39.0,overcast,1019.44,2,Winter,8.5,inland,Cloudy
10.0,57,11.0,47.0,partly cloudy,1003.16,4,Winter,5.5,inland,Cloudy
36.0,33,9.0,12.0,clear,1029.04,10,Summer,9.5,mountain,Sunny
-16.0,58,8.5,85.0,overcast,1025.69,8,Autumn,3.0,inland,Sunny
23.0,51,14.0,35.0,overcast,1008.02,2,Spring,5.5,inland,Cloudy
27.0,38,4.0,5.0,clear,1020.48,9,Spring,9.0,inland,Sunny
37.0,53,8.0,4.0,clear,1026.89,11,Summer,8.5,mountain,Sunny
54.0,73,17.0,75.0,overcast,1001.23,12,Winter,4.0,coastal,Cloudy
29.0,59,14.5,19.0,partly cloudy,1013.56,4,Spring,6.5,inland,Cloudy
31.0,63,7.0,14.0,clear,1016.74,7,Winter,6.5,inland,Sunny
31.0,71,9.5,24.0,partly cloudy,1018.9,2,Spring,7.5,inland,Cloudy
29.0,39,9.5,4.0,clear,1028.95,11,Autumn,7.5,coastal,Sunny
25.0,43,9.5,14.0,partly cloudy,1024.27,7,Summer,8.0,inland,Sunny
30.0,53,5.5,35.0,partly cloudy,1016.49,4,Summer,8.5,coastal,Cloudy
22.0,71,4.5,31.0,overcast,1005.73,2,Winter,7.0,mountain,Cloudy
30.0,53,8.0,16.0,partly cloudy,1024.9,8,Summer,6.5,inland,Sunny
22.0,51,4.5,31.0,overcast,1002.13,3,Spring,6.0,inland,Cloudy
23.0,77,9.5,35.0,partly cloudy,1005.71,2,Autumn,6.5,mountain,Cloudy
37.0,60,9.0,5.0,clear,1022.31,10,Winter,6.5,inland,Sunny
32.0,75,5.5,43.0,overcast,1014.56,4,Autumn,7.5,coastal,Cloudy
24.0,47,3.0,19.0,partly cloudy,1022.97,7,Summer,7.5,inland,Sunny
28.0,104,13.0,101.0,partly cloudy,1025.41,14,Autumn,9.5,inland,Sunny
39.0,68,0.5,16.0,clear,1017.2,8,Spring,9.0,mountain,Sunny
27.0,104,25.5,104.0,partly cloudy,1018.51,5,Autumn,4.0,inland,Cloudy
51.0,73,4.0,83.0,clear,1021.12,2,Autumn,7.5,mountain,Sunny
16.0,109,27.0,102.0,overcast,1007.3,1,Winter,11.5,inland,Cloudy
32.0,97,15.5,107.0,partly cloudy,1012.75,10,Spring,3.0,coastal,Sunny
30.0,61,7.0,8.0,partly cloudy,1010.54,5,Spring,8.5,inland,Sunny
43.0,60,3.5,4.0,partly cloudy,1016.0,8,Spring,5.0,coastal,Sunny
19.0,58,11.0,39.0,overcast,1015.25,2,Winter,6.0,mountain,Cloudy
34.0,67,12.0,40.0,partly cloudy,1015.26,2,Summer,7.5,coastal,Cloudy
16.0,69,11.0,54.0,overcast,810.22,9,Spring,16.5,inland,Cloudy
16.0,65,6.5,22.0,overcast,1018.28,1,Winter,7.5,inland,Cloudy
41.0,46,1.0,15.0,clear,1024.94,9,Summer,6.5,mountain,Sunny
23.0,31,9.5,7.0,partly cloudy,1021.91,5,Summer,6.5,coastal,Sunny
26.0,49,6.0,2.0,partly cloudy,1017.39,9,Spring,8.0,coastal,Sunny
24.0,57,8.5,9.0,clear,1028.27,11,Spring,10.0,inland,Sunny
21.0,47,5.0,14.0,clear,1018.31,10,Winter,5.5,coastal,Sunny
33.0,46,4.5,19.0,clear,1021.84,9,Spring,8.0,inland,Sunny
12.0,71,5.5,10.0,partly cloudy,1001.65,1,Autumn,6.0,coastal,Cloudy
30.0,48,0.5,16.0,partly cloudy,1021.4,9,Winter,10.0,coastal,Sunny
32.0,68,3.5,30.0,partly cloudy,1002.87,3,Autumn,7.5,mountain,Cloudy
19.0,57,4.5,35.0,partly cloudy,1000.13,2,Spring,7.5,inland,Cloudy
34.0,69,9.5,2.0,partly cloudy,1024.7,9,Winter,8.5,inland,Sunny
40.0,28,10.0,15.0,partly cloudy,1010.24,8,Spring,9.0,mountain,Sunny
17.0,72,1.0,19.0,partly cloudy,1010.99,1,Winter,9.0,inland,Cloudy
19.0,78,8.5,10.0,cloudy,1097.45,7,Summer,13.5,coastal,Cloudy
19.0,66,12.5,26.0,partly cloudy,1010.58,2,Summer,8.5,mountain,Cloudy
23.0,41,3.0,15.0,clear,1020.87,10,Spring,6.0,coastal,Sunny
22.0,63,5.0,1.0,clear,1020.87,11,Autumn,6.5,coastal,Sunny
16.0,51,7.0,23.0,partly cloudy,1012.29,3,Summer,8.0,coastal,Cloudy
27.0,38,0.5,6.0,clear,1013.86,11,Spring,7.0,mountain,Sunny
26.0,96,0.5,89.0,clear,1015.97,9,Summer,10.5,inland,Sunny
33.0,67,11.5,39.0,overcast,1010.52,1,Summer,6.0,coastal,Cloudy
