Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Cloudy,Weather Type_Sunny
Sunny,0.024883418187886024,0.019214947452891096,0.32513895729568304,-0.8713715310941307,1,0,0,0,0.3161351137885691,1.475100201961519,0,0,0,1,0.08052361065840993,1,0,0,0,1
Sunny,0.7492778229013949,-1.9901577931518157,-0.9260845818328313,-0.801940734059622,1,0,0,0,-0.08908918348531684,0.36067921621895443,0,0,1,0,-0.709325818729816,1,0,0,0,1
Sunny,0.6043989419586931,0.1222597033813376,-0.5410927236394423,-0.7672253355423676,0,0,0,1,0.13311253753365082,1.475100201961519,0,0,0,1,0.870373040046636,0,0,1,0,1
Sunny,3.5744160012840798,1.9770653100933746,2.53884214190767,2.56545292211405,1,0,0,0,0.38833668056803705,2.310915941268442,0,0,1,0,-1.499175248118042,1,0,0,0,1
Sunny,-0.26487434369751756,-0.23839694236822517,-1.3110764400262203,-0.9755177266458938,1,0,0,0,0.04775797215482887,-0.1965312766523278,1,0,0,0,0.4754483253525229,0,0,1,0,1
Cloudy,-1.2065870698250791,0.9981401287731329,0.4213869218440303,-0.07291736519728054,0,0,0,1,0.026209442534601873,-0.75374176952361,0,1,0,0,0.6729106826995794,0,1,0,1,0
Cloudy,0.1697622991305878,0.1222597033813376,1.2876186027791556,0.031228830354482522,0,0,0,1,-0.33339913619257205,-0.75374176952361,1,0,0,0,0.08052361065840993,0,0,1,1,0
Cloudy,-0.8443898674683247,0.27682683727400736,0.9026267445857666,-0.5589329444388415,0,0,1,0,-0.15345492131197233,-1.0323470159592512,0,1,0,0,-0.3144011040357031,1,0,0,1,0
Sunny,0.6043989419586931,-0.5475312101535647,-1.214828475477873,-0.5589329444388415,0,0,0,1,0.4093255081202067,0.9178897090902367,0,1,0,0,0.27798596800546643,0,1,0,0,1
Sunny,1.1839144657295002,-1.4749340135095832,0.4213869218440303,-0.45478674888707843,1,0,0,0,0.17788870297828005,-0.1965312766523278,0,0,0,1,1.0678353973936925,0,1,0,0,1
Cloudy,-0.047556022283464866,0.17378208134556086,0.2288909927473358,-0.4895021474043328,0,0,0,1,-0.3286416686140814,-1.3109522623948924,0,0,1,0,-0.11693874668864658,0,0,1,1,0
Sunny,-0.5546321055829211,0.07073732541711435,-0.829836617284484,-1.0449485236804024,0,0,0,1,-0.010730893957218105,0.0820739697833133,1,0,0,0,0.27798596800546643,0,0,1,0,1
Cloudy,0.45952006101599135,1.9770653100933746,-1.0223325463811785,2.2530143354587606,0,0,0,1,-0.20326840536912086,0.0820739697833133,0,0,0,1,-1.499175248118042,0,0,1,1,0
Cloudy,-0.9892687484110264,-0.1868745644040019,0.2288909927473358,0.4130982140442804,0,0,0,1,0.165295406446977,-0.47513652308796894,0,0,1,0,0.4754483253525229,0,0,1,1,0
Sunny,0.8941567038440967,-1.217322123688467,0.13264302819898854,-1.010233125163148,1,0,0,0,0.1669745126511522,1.475100201961519,0,1,0,0,-0.3144011040357031,0,1,0,0,1
Cloudy,-0.3373137841688684,0.17378208134556086,1.3838665673275028,-0.28120975630080663,0,0,0,1,-0.229294551533813,-1.0323470159592512,1,0,0,0,-0.709325818729816,0,1,0,1,0
Cloudy,-0.5546321055829211,1.7709757982364815,-0.444844759091095,2.669599117665813,0,0,1,0,-0.3669812602760448,0.0820739697833133,0,0,1,0,0.4754483253525229,1,0,0,1,0
Cloudy,-0.4821926651115702,0.17378208134556086,0.9988747091341139,-0.17706356074904359,0,0,0,1,-0.26063786734504996,-0.47513652308796894,0,0,0,1,0.08052361065840993,0,0,1,1,0
Cloudy,0.31464118007328956,0.27682683727400736,-0.05985290089770597,0.5866752066305522,0,0,0,1,-0.3700596216503633,-0.47513652308796894,0,0,0,1,0.08052361065840993,1,0,0,1,0
Cloudy,-0.3373137841688684,0.5859611050593468,1.4801145318758502,0.5866752066305522,0,0,1,0,-0.30653343692579704,-1.3109522623948924,0,1,0,0,0.27798596800546643,0,1,0,1,0
Sunny,-0.047556022283464866,-1.5264563914738065,-0.9260845818328313,-0.9408023281286394,1,0,0,0,0.19747827536030313,0.36067921621895443,0,0,1,0,0.08052361065840993,1,0,0,0,1
Sunny,-0.19243490322616663,-1.1142773677600204,-1.4073244045745676,-0.9408023281286394,1,0,0,0,0.023690783228340624,-0.1965312766523278,0,0,0,1,0.4754483253525229,0,1,0,0,1
Sunny,1.1839144657295002,-0.032307430511332155,-0.9260845818328313,-0.9755177266458938,0,0,0,1,0.43115388877446237,1.475100201961519,0,0,1,0,-0.709325818729816,0,1,0,0,1
Cloudy,-1.27902651029643,0.1222597033813376,0.5176348863923775,0.17009042442349992,0,0,0,1,-0.08908918348531684,-0.47513652308796894,0,0,0,1,0.27798596800546643,1,0,0,1,0
Sunny,3.3570976798700274,1.7709757982364815,-0.444844759091095,1.9058603502862175,0,0,0,1,0.008298976356747641,2.0323106948328014,0,0,1,0,-2.289024677506268,0,1,0,0,1
Sunny,0.1697622991305878,1.3587967745226956,-0.829836617284484,2.669599117665813,1,0,0,0,0.38413891505760056,1.7537054483971601,0,1,0,0,1.265297754740749,0,1,0,0,1
Cloudy,-0.3373137841688684,0.5344387270951236,0.8063787800374194,-0.5589329444388415,0,0,0,1,0.16445585334489096,-1.0323470159592512,1,0,0,0,-0.3144011040357031,1,0,0,1,0
Sunny,0.8941567038440967,-0.9597102338673507,0.4213869218440303,-0.5936483429560958,1,0,0,0,0.020612421854022026,1.1964949555258777,0,1,0,0,0.08052361065840993,0,0,1,0,1
Sunny,-0.4097532246402193,-1.3203668796169135,-0.829836617284484,-0.5589329444388415,1,0,0,0,0.452142716326632,0.0820739697833133,1,0,0,0,0.4754483253525229,0,0,1,0,1
Cloudy,0.024883418187886024,-0.1868745644040019,-1.214828475477873,0.5172444095960435,0,0,0,1,-0.11707428688820971,-1.3109522623948924,0,0,0,1,-0.709325818729816,1,0,0,1,0
Cloudy,-0.7719504269969738,1.461841530451142,5.041289220164699,2.4613067265622868,0,0,1,0,0.15102300371150187,2.0323106948328014,0,0,0,1,-2.289024677506268,0,1,0,1,0
Sunny,0.3870806205446405,-0.5475312101535647,-1.1185805109295257,-0.906086929611385,1,0,0,0,0.0964520520758627,1.1964949555258777,1,0,0,0,-0.5118634613827596,0,1,0,0,1
Cloudy,-1.27902651029643,-0.28991932033244844,1.2876186027791556,0.3783828155270261,0,0,0,1,-0.28610431144168474,-1.3109522623948924,0,1,0,0,0.08052361065840993,0,1,0,1,0
Cloudy,0.2422017396019387,-0.13535218643977867,-0.6373406881877896,-0.7672253355423676,0,0,0,1,-0.24020874186094085,-0.47513652308796894,0,0,0,1,-0.11693874668864658,0,0,1,1,0
Sunny,0.6043989419586931,-0.7536207220104577,0.32513895729568304,-0.8713715310941307,0,0,0,1,-0.07089886627343712,1.475100201961519,0,0,0,1,-0.3144011040357031,1,0,0,0,1
Cloudy,-0.6995109865256228,0.8435729948804631,0.7101308154890721,-0.45478674888707843,0,0,0,1,-0.10448099035690983,-1.3109522623948924,0,1,0,0,0.08052361065840993,0,0,1,1,0
Sunny,0.8217172633727458,-1.1657997457242437,0.5176348863923775,-1.010233125163148,0,0,0,1,-0.1016824800166199,0.36067921621895443,0,1,0,0,-0.709325818729816,0,1,0,0,1
Cloudy,-1.3514659507677809,2.3892443338071607,2.250098248262628,1.8364295532517088,0,0,1,0,-0.017727169807941322,-0.75374176952361,0,1,0,0,-1.894099962812155,1,0,0,1,0
Sunny,0.5319595014873423,-1.1657997457242437,0.2288909927473358,-0.8366561325768763,1,0,0,0,0.32872841031987216,1.475100201961519,1,0,0,0,-0.11693874668864658,0,1,0,0,1
Cloudy,-0.9168293079396755,-0.032307430511332155,0.8063787800374194,0.3436674170097717,0,0,0,1,-0.20634676674343946,-1.0323470159592512,0,0,1,0,0.4754483253525229,0,0,1,1,0
Sunny,0.3870806205446405,2.028587688057598,0.9988747091341139,1.8364295532517088,1,0,0,0,0.3309672185921016,1.7537054483971601,0,0,1,0,0.4754483253525229,0,0,1,0,1
Cloudy,-0.4097532246402193,0.7920506169162399,1.2876186027791556,-0.038201966680026185,0,0,1,0,0.12555655961487025,-0.47513652308796894,0,0,0,1,-0.5118634613827596,1,0,0,1,0
Sunny,-0.26487434369751756,-1.3203668796169135,-0.3485967945427477,-0.9408023281286394,1,0,0,0,-0.0003764056981476195,-0.1965312766523278,1,0,0,0,-0.5118634613827596,0,0,1,0,1
Cloudy,-1.2065870698250791,0.7405282389520166,-0.05985290089770597,-0.7672253355423676,0,0,1,0,0.14710508923509724,-1.3109522623948924,0,0,0,1,0.27798596800546643,0,0,1,1,0
Cloudy,0.1697622991305878,0.07073732541711435,-1.214828475477873,0.30895201849251736,0,0,0,1,-0.03032046633924438,-0.75374176952361,0,1,0,0,0.4754483253525229,1,0,0,1,0
Cloudy,-1.27902651029643,0.2253044593097841,-0.9260845818328313,-0.315925154818061,0,0,0,1,-0.1377832634063507,-0.75374176952361,0,1,0,0,0.08052361065840993,0,1,0,1,0
Cloudy,-0.7719504269969738,0.6890058609877934,0.03639506365064129,-0.14234816223178925,0,0,0,1,0.044399759746481596,-0.75374176952361,0,0,0,1,-0.709325818729816,0,0,1,1,0
Sunny,0.9665961443154476,-1.7840682812949227,-0.3485967945427477,-0.7672253355423676,0,0,0,1,-0.08713022624711612,1.1964949555258777,0,0,1,0,1.0678353973936925,1,0,0,0,1
Cloudy,0.31464118007328956,-0.3929640762608949,0.7101308154890721,-0.5242175459215871,0,0,0,1,-0.14338028408693052,-1.3109522623948924,0,0,0,1,0.08052361065840993,0,1,0,1,0
Cloudy,0.09732285865923691,0.7920506169162399,0.8063787800374194,-0.5242175459215871,0,0,0,1,0.1518625568135879,-1.3109522623948924,0,0,1,0,-0.11693874668864658,0,0,1,1,0
Sunny,0.024883418187886024,-0.7020983440462344,-0.3485967945427477,-1.010233125163148,1,0,0,0,0.07882143693204033,-0.1965312766523278,0,1,0,0,0.6729106826995794,0,0,1,0,1
Sunny,3.501976560812729,1.7709757982364815,1.4801145318758502,2.56545292211405,1,0,0,0,0.17956780918245208,-1.5895575088305334,0,1,0,0,-0.709325818729816,0,1,0,0,1
Sunny,5.168083691653799,2.5438114676998302,1.095122673682461,2.5307375235967955,1,0,0,0,0.06370948109447602,2.0323106948328014,0,1,0,0,-1.104250533423929,1,0,0,0,1
Sunny,1.8358694299716583,1.0496625067373562,0.13264302819898854,2.4613067265622868,1,0,0,0,-0.043193613904572936,-1.5895575088305334,0,0,0,1,0.6729106826995794,0,1,0,0,1
Cloudy,-0.11999546275481575,1.1527072626658026,-1.1185805109295257,2.2530143354587606,0,0,1,0,-0.29030207695211807,-0.47513652308796894,0,1,0,0,2.055147184128975,1,0,0,1,0
Cloudy,0.2422017396019387,0.9981401287731329,-1.3110764400262203,-0.2464943577835523,0,0,1,0,0.10456773206270062,-0.47513652308796894,0,1,0,0,-0.11693874668864658,0,1,0,1,0
Cloudy,-0.9168293079396755,-0.1868745644040019,1.2876186027791556,-0.7325099370251132,0,0,0,1,-0.11455562758195165,-1.0323470159592512,0,0,0,1,0.08052361065840993,1,0,0,1,0
Sunny,0.3870806205446405,-0.34144169829667165,0.32513895729568304,-1.0449485236804024,1,0,0,0,0.4171613370730159,0.0820739697833133,0,1,0,0,0.6729106826995794,1,0,0,0,1
Cloudy,-0.11999546275481575,-0.4444864542251182,0.7101308154890721,-0.6283637414733502,0,0,0,1,-0.20410795847120689,-0.47513652308796894,0,0,0,1,-0.11693874668864658,0,0,1,1,0
Cloudy,0.024883418187886024,0.8950953728446863,0.7101308154890721,-0.07291736519728054,0,0,0,1,-0.2970185017688126,-1.3109522623948924,1,0,0,0,0.27798596800546643,1,0,0,1,0
Sunny,-0.11999546275481575,-0.599053588117788,-1.214828475477873,-1.114379320714911,1,0,0,0,0.20027678570059307,1.475100201961519,0,0,1,0,0.6729106826995794,0,0,1,0,1
Cloudy,-0.627071546054272,0.7405282389520166,0.9026267445857666,0.031228830354482522,0,0,0,1,-0.32892151964811006,-1.0323470159592512,0,0,0,1,-0.3144011040357031,0,0,1,1,0
Sunny,0.45952006101599135,-1.1657997457242437,-0.2523488299944005,-0.906086929611385,0,0,0,1,0.10428788102867194,0.36067921621895443,0,0,1,0,0.870373040046636,0,1,0,0,1
Cloudy,0.1697622991305878,0.7920506169162399,0.9988747091341139,0.5519598081132978,0,0,0,1,-0.29897745900701334,-1.0323470159592512,0,0,1,0,0.4754483253525229,0,0,1,1,0
Sunny,-1.1341476293537283,0.6890058609877934,-0.3485967945427477,1.9058603502862175,0,0,0,1,0.2758365648884051,0.6392844626545956,1,0,0,0,2.6475342561701445,0,0,1,0,1
Cloudy,-0.4821926651115702,0.37987159320245384,-1.214828475477873,0.4825290110787891,0,0,1,0,-0.17248479162593808,-0.47513652308796894,1,0,0,0,-0.11693874668864658,1,0,0,1,0
Cloudy,-0.26487434369751756,-0.23839694236822517,0.03639506365064129,-0.42007135036982407,0,0,1,0,0.12751551685307097,-0.75374176952361,0,0,1,0,-0.5118634613827596,1,0,0,1,0
Cloudy,-1.27902651029643,-0.3929640762608949,-0.829836617284484,0.5519598081132978,0,0,0,1,0.12135879410443697,-0.47513652308796894,1,0,0,0,0.4754483253525229,0,0,1,1,0
Sunny,0.09732285865923691,-0.49600883218934144,-0.5410927236394423,-0.5242175459215871,1,0,0,0,0.39757176469098965,0.6392844626545956,0,1,0,0,0.6729106826995794,0,1,0,0,1
Sunny,0.3870806205446405,-0.5475312101535647,-0.829836617284484,-0.6630791399906045,1,0,0,0,-0.056346612503933344,1.475100201961519,0,0,1,0,0.870373040046636,1,0,0,0,1
Sunny,0.024883418187886024,-0.7536207220104577,0.2288909927473358,-0.6977945385078589,1,0,0,0,-0.10336158622079514,1.475100201961519,1,0,0,0,-0.3144011040357031,0,1,0,0,1
Sunny,1.0390355847867985,-0.7020983440462344,-0.05985290089770597,-0.5242175459215871,1,0,0,0,-0.07705558902207432,0.6392844626545956,0,0,1,0,-0.709325818729816,1,0,0,0,1
Sunny,1.1839144657295002,1.5648862863795887,0.7101308154890721,1.558706365113674,1,0,0,0,0.2777955221266058,-0.47513652308796894,0,0,0,1,-0.11693874668864658,1,0,0,0,1
Sunny,-0.3373137841688684,0.17378208134556086,-1.214828475477873,-0.801940734059622,1,0,0,0,0.3298478144559869,1.1964949555258777,1,0,0,0,0.08052361065840993,0,0,1,0,1
Sunny,1.473672227614904,-1.1657997457242437,-0.5410927236394423,-0.10763276371453488,0,0,0,1,-1.6775236526335187,-0.75374176952361,0,1,0,0,2.2526095414760317,0,1,0,0,1
Sunny,0.1697622991305878,0.32834921523823063,-0.7335886527361368,-1.114379320714911,1,0,0,0,0.23441861185212312,1.1964949555258777,0,0,0,1,0.4754483253525229,1,0,0,0,1
Sunny,-0.5546321055829211,-0.9597102338673507,-1.3110764400262203,-0.4895021474043328,1,0,0,0,0.4191202943112166,0.9178897090902367,0,1,0,0,-0.11693874668864658,0,0,1,0,1
Sunny,0.31464118007328956,0.9466177508089096,1.1913706382308085,2.4613067265622868,1,0,0,0,0.197758126394335,-0.1965312766523278,1,0,0,0,-0.5118634613827596,1,0,0,0,1
Sunny,-0.19243490322616663,-0.28991932033244844,-0.05985290089770597,-0.6977945385078589,1,0,0,0,0.3572732157908224,0.6392844626545956,1,0,0,0,-0.5118634613827596,1,0,0,0,1
Sunny,-0.11999546275481575,0.32834921523823063,-0.5410927236394423,-0.6977945385078589,1,0,0,0,-0.07033916420537978,0.6392844626545956,0,1,0,0,0.6729106826995794,0,1,0,0,1
Sunny,0.09732285865923691,-1.217322123688467,0.03639506365064129,-0.8713715310941307,1,0,0,0,-0.055507059401847324,0.36067921621895443,0,1,0,0,0.870373040046636,0,1,0,0,1
Sunny,-0.4097532246402193,-1.3718892575811368,-0.15610086544605323,-0.6977945385078589,1,0,0,0,0.24785146148551218,0.6392844626545956,1,0,0,0,-0.5118634613827596,0,1,0,0,1
Sunny,1.0390355847867985,0.32834921523823063,0.03639506365064129,-0.801940734059622,1,0,0,0,0.4261165701619398,0.0820739697833133,0,0,0,1,-0.5118634613827596,0,0,1,0,1
Sunny,0.676838382430044,-1.217322123688467,-0.5410927236394423,-0.5936483429560958,0,0,0,1,0.28087388350092435,0.36067921621895443,1,0,0,0,-0.3144011040357031,0,0,1,0,1
Cloudy,-1.2065870698250791,0.9981401287731329,-1.0223325463811785,-0.3853559518525697,0,0,1,0,-0.1447795392570739,-1.0323470159592512,0,1,0,0,-0.11693874668864658,0,1,0,1,0
Sunny,0.024883418187886024,-0.7536207220104577,-0.444844759091095,-0.5589329444388415,1,0,0,0,0.1764894478081335,0.36067921621895443,0,0,0,1,-0.5118634613827596,0,0,1,0,1
Sunny,0.31464118007328956,-0.8566654779389041,-1.3110764400262203,-0.9755177266458938,0,0,0,1,0.3393627496129745,1.475100201961519,1,0,0,0,0.870373040046636,0,1,0,0,1
Sunny,1.1114750252581493,-0.5475312101535647,-0.5410927236394423,-0.7672253355423676,1,0,0,0,0.14822449337121196,1.475100201961519,1,0,0,0,-0.709325818729816,0,1,0,0,1
Cloudy,0.31464118007328956,0.37987159320245384,-1.0223325463811785,-0.45478674888707843,0,0,0,1,-0.029201062203126505,-1.0323470159592512,0,0,1,0,0.27798596800546643,1,0,0,1,0
Cloudy,-1.27902651029643,0.7405282389520166,1.1913706382308085,0.4130982140442804,0,0,0,1,-0.26259682458325384,-1.0323470159592512,1,0,0,0,-0.3144011040357031,1,0,0,1,0
Cloudy,0.31464118007328956,0.8435729948804631,0.32513895729568304,-0.14234816223178925,0,0,1,0,0.016694507377617407,-0.75374176952361,1,0,0,0,0.4754483253525229,0,1,0,1,0
Sunny,-0.3373137841688684,0.4313939711666771,0.32513895729568304,-0.5242175459215871,1,0,0,0,-0.011850298093332802,0.9178897090902367,0,0,1,0,0.08052361065840993,1,0,0,0,1
Sunny,0.5319595014873423,0.48291634913090037,-1.1185805109295257,-0.801940734059622,0,0,0,1,0.00494076394840037,0.36067921621895443,0,1,0,0,0.870373040046636,1,0,0,0,1
Cloudy,-0.6995109865256228,-0.0838298084755554,0.7101308154890721,-0.07291736519728054,0,0,1,0,0.16165734300460102,-0.47513652308796894,0,0,1,0,0.08052361065840993,1,0,0,1,0
Cloudy,-0.11999546275481575,0.2253044593097841,1.095122673682461,-0.7672253355423676,0,0,0,1,0.018373613581789454,-1.3109522623948924,0,0,1,0,-0.709325818729816,0,0,1,1,0
Cloudy,-0.4821926651115702,0.7920506169162399,0.2288909927473358,1.9405757488034718,0,0,1,0,-0.05186899595947138,0.36067921621895443,0,1,0,0,-2.0915623201592117,0,0,1,1,0
Sunny,0.2422017396019387,-1.011232611831574,-1.3110764400262203,-0.8366561325768763,1,0,0,0,0.3007433069169793,0.0820739697833133,0,0,1,0,-0.11693874668864658,0,0,1,0,1
Sunny,3.5744160012840798,1.0496625067373562,0.9988747091341139,1.6628525606654372,1,0,0,0,0.06147067282224662,-0.75374176952361,0,1,0,0,-0.709325818729816,0,0,1,0,1
Cloudy,-1.2065870698250791,2.5438114676998302,4.175057539229574,2.669599117665813,0,0,0,1,-0.24608561357554617,0.36067921621895443,1,0,0,0,-0.709325818729816,1,0,0,1,0
Cloudy,0.31464118007328956,0.07073732541711435,-0.7335886527361368,-0.07291736519728054,0,0,0,1,-0.3636230478676975,-1.3109522623948924,0,0,1,0,0.08052361065840993,1,0,0,1,0
Cloudy,0.45952006101599135,0.1222597033813376,-1.214828475477873,-0.45478674888707843,0,0,0,1,0.05811246041389935,-0.75374176952361,0,0,1,0,-0.3144011040357031,0,1,0,1,0
Cloudy,-0.9892687484110264,0.7920506169162399,-0.5410927236394423,-0.038201966680026185,0,0,1,0,0.12443715547875556,-0.47513652308796894,0,0,1,0,-0.3144011040357031,1,0,0,1,0
Sunny,0.8217172633727458,-1.629501147402253,-0.3485967945427477,-0.8366561325768763,1,0,0,0,0.3368440903067101,0.9178897090902367,0,0,0,1,0.08052361065840993,0,1,0,0,1
Sunny,1.1114750252581493,-1.011232611831574,0.2288909927473358,-0.45478674888707843,1,0,0,0,0.2926276269301414,0.36067921621895443,1,0,0,0,0.4754483253525229,0,1,0,0,1
Cloudy,-0.6995109865256228,1.7194534202722584,0.9026267445857666,1.5239909665964197,0,0,0,1,-0.23852963565676563,-0.47513652308796894,0,0,1,0,-2.4864870348533246,0,1,0,1,0
Cloudy,-0.26487434369751756,-0.1868745644040019,0.2288909927473358,0.5519598081132978,0,0,1,0,-0.13106683858965615,-0.75374176952361,0,0,1,0,-0.5118634613827596,1,0,0,1,0
Sunny,0.8217172633727458,-1.5264563914738065,-0.2523488299944005,-0.7672253355423676,1,0,0,0,0.004101210846314348,1.475100201961519,0,0,1,0,-0.709325818729816,0,0,1,0,1
Sunny,0.45952006101599135,0.1222597033813376,-0.444844759091095,-0.6630791399906045,1,0,0,0,0.2797544793648097,1.1964949555258777,0,0,0,1,-0.11693874668864658,0,1,0,0,1
Sunny,-2.438057557838044,0.9981401287731329,-0.9260845818328313,1.8364295532517088,0,0,1,0,-1.4701540364180803,-1.5895575088305334,0,1,0,0,4.819620186987765,0,0,1,0,1
Sunny,1.1114750252581493,0.48291634913090037,-0.6373406881877896,-1.010233125163148,0,0,0,1,0.33992245168103186,0.0820739697833133,0,0,1,0,0.27798596800546643,1,0,0,0,1
Sunny,-0.26487434369751756,0.27682683727400736,-0.9260845818328313,-1.010233125163148,1,0,0,0,0.3323664737622513,0.9178897090902367,0,1,0,0,0.870373040046636,0,1,0,0,1
Sunny,1.0390355847867985,-0.0838298084755554,-1.4073244045745676,-1.114379320714911,1,0,0,0,0.2744373097182585,0.6392844626545956,0,1,0,0,-0.709325818729816,0,1,0,0,1
Sunny,0.2422017396019387,-0.7020983440462344,-0.5410927236394423,-0.4895021474043328,0,0,0,1,0.2973850945086352,0.0820739697833133,0,1,0,0,-0.3144011040357031,1,0,0,0,1
Sunny,-3.090012522080202,0.019214947452891096,1.2876186027791556,-0.6977945385078589,0,1,0,0,0.4717322887086519,1.7537054483971601,1,0,0,0,3.832308400252483,0,0,1,0,1
Cloudy,-0.9168293079396755,0.07073732541711435,-0.444844759091095,0.4130982140442804,0,0,0,1,-0.36418274993575483,-1.3109522623948924,0,0,1,0,0.6729106826995794,0,1,0,1,0
Sunny,0.2422017396019387,-1.4234116355453599,-1.214828475477873,-1.0449485236804024,1,0,0,0,0.3970120626229323,0.9178897090902367,0,1,0,0,0.6729106826995794,0,0,1,0,1
Sunny,-0.9168293079396755,0.1222597033813376,0.5176348863923775,2.3224451324932693,0,1,0,0,-3.643477166686742,1.475100201961519,0,1,0,0,0.870373040046636,0,1,0,0,1
Sunny,0.7492778229013949,1.5133639084153654,-1.1185805109295257,2.357160531010524,1,0,0,0,0.42415761292373916,0.9178897090902367,0,0,0,1,0.08052361065840993,0,0,1,0,1
Sunny,0.024883418187886024,-0.7536207220104577,-1.3110764400262203,-0.45478674888707843,0,0,0,1,0.1568998754261104,-0.1965312766523278,0,0,0,1,0.4754483253525229,0,0,1,0,1
Sunny,-0.26487434369751756,-1.4234116355453599,-1.0223325463811785,-0.6630791399906045,1,0,0,0,0.15522076922193517,0.36067921621895443,0,0,0,1,-0.11693874668864658,0,1,0,0,1
Cloudy,0.676838382430044,0.7920506169162399,0.9026267445857666,1.4198447710446567,0,0,0,1,-0.30317522451744977,1.7537054483971601,0,0,1,0,-2.289024677506268,0,0,1,1,0
Sunny,1.1114750252581493,0.1222597033813376,-0.15610086544605323,-0.45478674888707843,1,0,0,0,0.31585526275454046,0.36067921621895443,0,0,1,0,0.08052361065840993,0,0,1,0,1
Sunny,0.2422017396019387,0.37987159320245384,0.32513895729568304,-0.801940734059622,1,0,0,0,0.06594828936670859,0.9178897090902367,0,1,0,0,-0.3144011040357031,1,0,0,0,1
